"Date","Type","Transaction ID","Received Quantity","Received Currency","Received Currency Balance","Received Cost Basis (USD)","Received Wallet","Received Address","Received Tag","Received Comment","Sent Quantity","Sent Currency","Sent Currency Balance","Sent Cost Basis (USD)","Sent Wallet","Sent Address","Sent Tag","Sent Comment","Fee Amount","Fee Currency","Realized Return (USD)","Disabled"
07/27/2020 05:42:10,Buy,,0.00087253,BTC,0.36663547,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
07/28/2020 05:58:19,Buy,,0.00082435,BTC,0.36745982,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
07/28/2020 10:37:20,Receive,,1500.00,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,,,,,,,,,,,,
07/28/2020 10:39:29,Buy,,0.01226000,BTC,0.02309700,132.16,Binance US - BTC,,,,132.16,USD,,,Binance US - USD,,,,,,,
07/28/2020 10:39:29,Buy,,0.03000000,BTC,0.05309700,323.38,Binance US - BTC,,,,323.38,USD,,,Binance US - USD,,,,,,,
07/28/2020 10:39:29,Buy,,0.04923700,BTC,0.10233400,530.66,Binance US - BTC,,,,530.66,USD,,,Binance US - USD,,,,,,,
07/28/2020 10:39:29,Buy,,0.00710800,BTC,0.10944200,76.60,Binance US - BTC,,,,76.60,USD,,,Binance US - BUSD,,,,,,,
07/28/2020 10:39:29,Buy,,0.00139500,BTC,0.11083700,15.02,Binance US - BTC,,,,15.02,USD,,,Binance US - USD,,,,,,,
07/28/2020 10:39:29,Buy,,0.00139500,BTC,0.11223200,15.02,Binance US - BTC,,,,15.02,USD,,,Binance US - USD,,,,0.00000140,BTC,,
07/28/2020 10:39:29,Buy,,0.00710800,BTC,0.11934000,76.60,Binance US - BTC,,,,76.60,USD,,,Binance US - USD,,,,0.00000711,BTC,,
07/28/2020 10:39:29,Buy,,0.04923700,BTC,0.16857700,530.66,Binance US - BTC,,,,530.66,USD,,,Binance US - USD,,,,0.00004924,BTC,,
07/28/2020 10:39:29,Buy,,0.03000000,BTC,0.19857700,323.38,Binance US - BTC,,,,323.38,USD,,,Binance US - USD,,,,0.00003000,BTC,,
07/28/2020 10:39:29,Buy,,0.01226000,BTC,0.21083700,132.16,Binance US - BTC,,,,132.16,USD,,,Binance US - USD,,,,0.00001226,BTC,,
07/28/2020 10:40:39,Buy,,0.95186000,ETH,1.95186000,297.24,Binance US - ETH,,,,297.24,USD,,,Binance US - USD,,,,,,,
07/28/2020 10:40:39,Buy,,0.04814000,ETH,2.00000000,15.03,Binance US - ETH,,,,15.03,USD,,,Binance US - USD,,,,,,,
07/28/2020 10:40:39,Buy,,0.04814000,ETH,2.04814000,15.03,Binance US - ETH,,,,15.03,USD,,,Binance US - USD,,,,0.00004814,ETH,,
07/28/2020 10:40:39,Buy,,0.95186000,ETH,3.00000000,297.24,Binance US - ETH,,,,297.24,USD,,,Binance US - USD,,,,0.00095186,ETH,,
07/29/2020 05:47:59,Buy,,0.00081662,BTC,0.36827644,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
07/30/2020 05:31:20,Buy,,0.00081525,BTC,0.36909169,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
07/31/2020 05:51:14,Buy,,0.00081098,BTC,0.36990267,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/01/2020 05:32:35,Buy,,0.00078047,BTC,0.37068314,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/02/2020 03:35:33,Receive,,0.03377000,XTZ,100.03377000,0.10,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/02/2020 05:56:10,Buy,,0.00079724,BTC,0.37148038,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/03/2020 06:09:14,Buy,,0.00080039,BTC,0.37228077,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/04/2020 06:13:27,Buy,,0.00079730,BTC,0.37307807,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/04/2020 19:47:55,Receive,,0.03521500,XTZ,100.06898500,0.11,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/05/2020 06:13:05,Buy,,0.00079249,BTC,0.37387056,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/06/2020 01:51:03,Receive,,20.00,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,,,,,,,,,,,,
08/06/2020 05:38:36,Buy,,0.00077210,BTC,0.37464266,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/06/2020 13:51:09,Buy,,0.04965000,ETH,3.04965000,20.00,Binance US - ETH,,,,20.00,USD,,,Binance US - USD,,,,0.10,USD,,
08/06/2020 13:52:55,Buy,,1.00000000,ETH,3.09553694,407.99,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - mwk *****0519,407.99,USD,,,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - mwk *****0519,5.99,USD,,
08/07/2020 05:55:01,Buy,,0.00076044,BTC,0.37540310,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/07/2020 20:30:03,Receive,,0.03632300,XTZ,100.10530800,0.11,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/08/2020 06:19:55,Buy,,0.00077270,BTC,0.37617580,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/09/2020 05:27:36,Buy,,0.00076631,BTC,0.37694211,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/10/2020 06:10:33,Buy,,0.00074661,BTC,0.37768872,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/10/2020 19:37:09,Receive,,0.03606800,XTZ,100.14137600,0.14,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/11/2020 05:51:46,Buy,,0.00075724,BTC,0.37844596,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/12/2020 05:59:37,Buy,,0.00079621,BTC,0.37924217,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/13/2020 06:14:32,Buy,,0.00077868,BTC,0.38002085,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/13/2020 20:03:14,Receive,,0.03640300,XTZ,100.17777900,0.15,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/14/2020 05:50:19,Buy,,0.00076547,BTC,0.38078632,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/14/2020 16:35:23,Sell,,822.36,USD,,,Coinbase - Cash (USD),,,Sold Chainlink Using Cash (USD),50.00000000,LINK,50.00000000,244.34,Coinbase - LINK Wallet,,,Sold Chainlink Using Cash (USD),12.44,USD,578.02,
08/15/2020 06:01:04,Buy,,0.00075397,BTC,0.38154029,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/15/2020 20:49:36,Receive,,0.03471500,XTZ,100.21249400,0.14,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/16/2020 05:57:54,Buy,,0.00075428,BTC,0.38229457,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/17/2020 05:25:25,Buy,,0.00075829,BTC,0.38305286,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/17/2020 10:33:57,Buy,,0.01649575,BTC,0.39954861,200.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,200.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,2.99,USD,,
08/17/2020 10:38:21,Send,,,,,,,,,,822.36,USD,,,Coinbase - Cash (USD),,,Withdrew funds To Chase - mwk *****0519,,,,
08/18/2020 05:51:07,Buy,,0.00073060,BTC,0.40027921,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/19/2020 05:54:36,Buy,,0.00076438,BTC,0.40104359,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/20/2020 05:29:33,Buy,,0.00076541,BTC,0.40180900,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/20/2020 10:44:21,Buy,,24.93796037,OMG,24.93796037,100.00,Coinbase - OMG Wallet,,,Bought OMG Network Using Chase - mwk *****0519,100.00,USD,,,Coinbase - Cash (USD),,,Bought OMG Network Using Chase - mwk *****0519,2.99,USD,,
08/21/2020 03:41:16,Sell,,203.54,USD,,,Coinbase - Cash (USD),,,Sold OMG Network Using Cash (USD),24.93796037,OMG,0.00000000,100.00,Coinbase - OMG Wallet,,,Sold OMG Network Using Cash (USD),3.08,USD,103.54,
08/21/2020 03:42:48,Send,,,,,,,,,,203.54,USD,,,Coinbase - Cash (USD),,,Withdrew funds To Chase - mwk *****0519,,,,
08/21/2020 05:46:47,Buy,,0.00075606,BTC,0.40256506,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/22/2020 05:46:52,Buy,,0.00078224,BTC,0.40334730,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/23/2020 00:41:45,Receive,,0.03577800,XTZ,100.24827200,0.12,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/23/2020 00:44:13,Receive,,0.03458800,XTZ,100.28286000,0.12,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/23/2020 05:59:45,Buy,,0.00077431,BTC,0.40412161,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/24/2020 06:11:10,Buy,,0.00076833,BTC,0.40488994,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/24/2020 20:33:33,Receive,,0.03474900,XTZ,100.31760900,0.12,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/25/2020 05:45:08,Buy,,0.00076765,BTC,0.40565759,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/26/2020 06:15:36,Buy,,0.00079093,BTC,0.40644852,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/27/2020 06:18:10,Buy,,0.00078845,BTC,0.40723697,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/27/2020 20:08:00,Receive,,0.03451300,XTZ,100.35212200,0.11,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/28/2020 05:34:18,Buy,,0.00078836,BTC,0.40802533,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/29/2020 06:21:57,Buy,,0.00077790,BTC,0.40880323,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/30/2020 05:44:15,Buy,,0.00077371,BTC,0.40957694,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
08/30/2020 19:04:04,Receive,,0.03525800,XTZ,100.38738000,0.12,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
08/31/2020 05:41:54,Buy,,0.00076927,BTC,0.41034621,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/01/2020 05:31:09,Buy,,0.00076642,BTC,0.41111263,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/02/2020 05:41:43,Buy,,0.00075583,BTC,0.41186846,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/02/2020 19:07:49,Receive,,0.03671200,XTZ,100.42409200,0.11,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/03/2020 05:55:17,Buy,,0.00079358,BTC,0.41266204,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/04/2020 06:12:19,Buy,,0.00087135,BTC,0.41353339,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/04/2020 09:46:59,Buy,,78.44491717,LINK,128.44491717,1000.00,Coinbase - LINK Wallet,,,Bought Chainlink Using Chase - mwk *****0519,1000.00,USD,,,Coinbase - Cash (USD),,,Bought Chainlink Using Chase - mwk *****0519,14.68,USD,,
09/05/2020 05:34:44,Buy,,0.00085999,BTC,0.41439338,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/05/2020 19:43:39,Receive,,0.03549900,XTZ,100.45959100,0.08,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/06/2020 05:26:02,Buy,,0.00089103,BTC,0.41528441,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/07/2020 03:29:38,Buy,,0.01921021,BTC,0.43449462,200.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,200.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,2.99,USD,,
09/07/2020 06:01:28,Buy,,0.00088694,BTC,0.43538156,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/07/2020 12:32:02,Buy,,0.00967339,BTC,0.44505495,100.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,100.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,2.99,USD,,
09/07/2020 20:41:34,Receive,,0.03531800,XTZ,100.49490900,0.08,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/08/2020 06:09:06,Buy,,0.00087535,BTC,0.44593030,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/09/2020 05:39:31,Buy,,0.00088882,BTC,0.44681912,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/10/2020 05:54:27,Buy,,0.00086358,BTC,0.44768270,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/10/2020 19:47:46,Receive,,0.03491000,XTZ,100.52981900,0.08,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/11/2020 06:02:32,Buy,,0.00087235,BTC,0.44855505,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/11/2020 20:14:57,Receive,,0.03349400,XTZ,100.56331300,0.08,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/12/2020 06:17:01,Buy,,0.00086713,BTC,0.44942218,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/13/2020 06:04:08,Buy,,0.00085089,BTC,0.45027307,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/13/2020 20:12:08,Receive,,0.03672700,XTZ,100.60004000,0.09,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/14/2020 05:33:05,Buy,,0.00086576,BTC,0.45113883,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/15/2020 05:38:21,Buy,,0.00083588,BTC,0.45197471,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/16/2020 05:35:00,Buy,,0.00083069,BTC,0.45280540,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/16/2020 19:33:27,Receive,,0.03642400,XTZ,100.63646400,0.08,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/17/2020 05:32:20,Buy,,0.00082189,BTC,0.45362729,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/17/2020 22:18:35,Buy,,5.00000000,UNI,5.00000000,16.92,Imported Wallet - Binance 2020 Trades - UNI,,,,16.92,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,,,,
09/17/2020 22:18:35,Buy,,5.00000000,UNI,5.00000000,16.92,Binance US - UNI,,,,16.92,USD,,,Binance US - USD,,,,0.00500000,UNI,,
09/17/2020 22:24:35,Receive,,100.00,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,,,,,,,,,,,,
09/17/2020 22:25:14,Buy,,22.91000000,UNI,27.91000000,77.17,Imported Wallet - Binance 2020 Trades - UNI,,,,77.17,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,,,,
09/17/2020 22:25:14,Buy,,22.09000000,UNI,50.00000000,74.41,Imported Wallet - Binance 2020 Trades - UNI,,,,74.41,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,,,,
09/17/2020 22:25:14,Buy,,22.09000000,UNI,27.09000000,74.41,Binance US - UNI,,,,74.41,USD,,,Binance US - USD,,,,0.02209000,UNI,,
09/17/2020 22:25:14,Buy,,22.91000000,UNI,50.00000000,77.17,Binance US - UNI,,,,77.17,USD,,,Binance US - USD,,,,0.02291000,UNI,,
09/18/2020 06:10:47,Buy,,42.41275528,UNI,42.41275528,200.00,Coinbase - UNI Wallet,,,Bought Uniswap Using Chase - mwk *****0519,200.00,USD,,,Coinbase - Cash (USD),,,Bought Uniswap Using Chase - mwk *****0519,2.99,USD,,
09/18/2020 06:12:26,Buy,,0.00082165,BTC,0.45444894,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/18/2020 07:23:45,Sell,,266.64,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,49.95000000,UNI,0.05000000,225.51,Imported Wallet - Binance 2020 Trades - UNI,,,,,,41.14,
09/18/2020 07:23:45,Sell,,266.64,USD,,,Binance US - USD,,,,49.95000000,UNI,0.05000000,168.29,Binance US - UNI,,,,0.27,USD,98.36,
09/18/2020 15:27:34,Sell,,272.29,USD,,,Coinbase - Cash (USD),,,Sold Uniswap Using Cash (USD),42.41275528,UNI,0.00000000,142.86,Coinbase - UNI Wallet,,,Sold Uniswap Using Cash (USD),4.12,USD,129.43,
09/18/2020 15:38:57,Send,,,,,,,,,,272.29,USD,,,Coinbase - Cash (USD),,,Withdrew funds To Chase - mwk *****0519,,,,
09/19/2020 06:14:24,Buy,,0.00081990,BTC,0.45526884,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/19/2020 19:16:16,Receive,,0.03343700,XTZ,100.66990100,0.07,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/20/2020 06:10:49,Buy,,0.00081947,BTC,0.45608831,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/21/2020 05:53:03,Buy,,0.00081856,BTC,0.45690687,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/21/2020 10:31:22,Receive,,307.79,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,,,,,,,,,,,,
09/21/2020 15:27:57,Buy,,0.00930324,BTC,0.46621011,100.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,100.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,2.99,USD,,
09/21/2020 22:31:22,Send,,,,,,,,,,307.79,USD,,,Imported Wallet - Binance 2020 Trades - USD,,,,,,,
09/22/2020 06:20:26,Buy,,0.00085728,BTC,0.46706739,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/22/2020 20:55:32,Receive,,0.03501700,XTZ,100.70491800,0.07,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/23/2020 06:19:36,Buy,,0.00086110,BTC,0.46792849,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/24/2020 05:27:32,Buy,,0.00087118,BTC,0.46879967,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/25/2020 06:03:31,Buy,,0.00084187,BTC,0.46964154,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
09/25/2020 19:44:03,Receive,,0.03479600,XTZ,100.73971400,0.07,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
09/26/2020 06:02:06,Buy,,0.00083494,BTC,0.47047648,10.00,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - mwk *****0519,10.00,USD,,,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - mwk *****0519,0.99,USD,,
